a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u
1729,अपदानम्,"पवित्राचरण, मान्य जीवनचर्या","उत्तम कार्य, सर्वोत्तम कार्य कदाचित् ’अवदानम्’ के स्थान पर","भलीभाँति पूर्ण रुप से किया गया कार्य, निष्पन्न कार्य"
1730,अपदानकम्,"पवित्राचरण, मान्य जीवनचर्या","उत्तम कार्य, सर्वोत्तम कार्य","पवित्राचरण, मान्य जीवनचर्या"
1731,अपदार्थः,"कुछ नहीं, सत्ता का अभाव",वाक्य में प्रयुक्त शब्दों का अर्थ न होना अपदार्थोऽपि वाक्यार्थः समुल्लसति
1732,अपदिशम्,"मध्यवर्ती प्रदेश में, परिधि के दोनों प्रदेशों के बीच"
1733,अपदेवता,"पिशाच, भूत प्रेत"
1734,अपदेशः,"वक्तव्य, उपदेश, नाम का उल्लेख करते हुए संकेत करना नैष न्यायो यद्दतुरपदेशः","बहाना, छल, कारण, व्याजकेनापदेशेन पुनराश्रमं गच्छामः","कारणों का वर्णन, तर्क प्रस्तुत करना, भारतीय न्यायवाद के पाँच अंगों में से दूसरा-हेतु वैशे* के अनुसार","निशाना, चिह्न","स्तथान, दिशा",अस्वीकृति,"प्रसिद्धि, यश",छल
1735,अपद्रव्यम्,"बुरा द्रव्य, बुरी वस्तु"
1736,अपद्वारम्,"बगल का दरवाजा, असली द्धार के अतिरिक्त कोई दूसरा प्रवेश द्धार"
1737,अपधूम,"जिसमें धूआं न हो, धूमरहित"
1738,अपध्यानम्,"बुरे विचार, अनिष्ट चिन्तन, मन ही मन कोसना"
1739,अपध्वंसः,"अधःपतन, गिरावट, लांछन"
1740,अपध्वस्त,"झिड़का गया, अभिशप्त, घृणित",अपूर्ण रूप से या बुरी तरह पीसा हुआ,त्यक्त
1741,अपध्वस्तः,"दुष्ट, पाजी, जिसमें बुरे भले की समझ न हो"
1742,अपनयः,"ले जाना, हटाना, निराकरण करना",दुर्नीति या दुराचरण,"क्षति, अपकार"
1743,अपनयनम्,"ले जाना, हटाना"
1744,अपनस,बिना नाक का
1745,अपनुत्तिः,"हटाना, ले जाना, नष्ट करना, प्रायश्चित्त, परिशोधन पापानामपनुत्तये"
1746,अपनोदः,"हटाना, ले जाना, नष्ट करना, प्रायश्चित्त, परिशोधन"
1747,अपनोदनम्,"हटाना, ले जाना, नष्ट करना, प्रायश्चित्त, परिशोधन"
1748,अपपाठः,"अशुद्ध पठन, बुरी तरह पढ़ना, पढ़ने में अशुद्धि  द्वादशापपाठा अस्य जाताः"
1749,अपपात्र,सामान्य पात्रों के उपयोग से वंचित#नीची जाति का ।
1750,अपपात्रितः,किसी बड़े पाप या अपराध के कारण जाति से बहिष्कृत होकर जो अपने संबंधियों के साथ सामान्य पात्रों में खान-पान के योग्य नहीं है ।
1751,अपपानम्,"अपेय, बुरा पेय"
1752,अपपूत,जिसके नितंबों या कूल्हों की बनावट सुडोल न हो
1753,अपप्रजाता,वह स्त्री जिसका गर्भपात हो गया हो
1754,अपप्रदानम्,"घूस, रिश्वत"
1755,अपभय,"निडर, निर्भय, निश्शंक"
1756,अपभरणी,अन्तिम नक्षत्रपुंज
1757,अपभाषणम्,"भर्त्सना, अपयश"
1758,अपभ्रंशः,"नीचे गिरना, पतन अत्यारूढ़िर्भवति महतामप्यभ्रंशनिष्ठा","भ्रष्ट शब्द, भ्रष्टाचार अशुद्ध शब्द चाहे वह व्याकरण के नियमों के विपरीत हो और चाहे वह ऐसे अर्थ में प्रयुक्त हुआ हो जो संस्कृत न हो","भ्रष्ट भाषा, गड़रियों आदि के द्वारा प्रयुक्त प्राकृत बोली का निम्नतम रूप, संस्कृत से भिन्न कोई भी भाषाआभीरादिगिरः काव्येष्वपभ्रंश इति स्मृता, शास्त्रेषु संस्कृतासन्यदपभ्रंश तयोदितम्"
1759,अपमः,"कुतुबनुमा नें सुई का उत्तर से ठीक पूर्व या पश्चिम की ओर घुमाव, क्रान्तिवलय"
1760,अपमर्दः,"जो बुहारा जाता है, धूल, गर्दा"
1761,अपमर्शः,"छूना, चरना"
1762,अपमानः,"अनादर, सम्मान का न होना लांछन लभ्यते बुद्ध्यवज्ञानपमानं च पुष्कलम्"
1763,अपमार्गः,"छोटा रास्ता, बगल का मार्ग, बुरा रास्ता"
1764,अपमार्जनम्,"धोकर साफ करना, माँजना, साफ करना","हजामत बनवाना, नाखून कटाना"
1765,अपमुख,औधे मुंह वाला,"विरूप, कुरूप"
1766,अपमूर्धन्,जिसके सिर न हो
1767,अपमृत्युः,"आकस्मिक या असामयिक मरण, दुर्घटना के कारण मृत्यु",कोई भारी भय या रोग जिससे कि रोगी आशा के विपरीत स्वस्थ हो जाता है जिसके जीने की आशा न रही हो
1768,अपमृषित,"जो समझ में न आ सके, अस्पष्ट जैसे कि कोई वाक्य या वक्तृता","जो सह्य न हो, जिसे कोई पसन्द न करे विहितं मयाद्य सदसीदमपमृषितमच्युतार्चनम्, यस्य"
1769,अपयशस्,"बदनामी, कलंक, अपकीर्ति अपयशो यद्यस्ति किं मृत्युना"
1770,अपयानम्,"दूर जाना, वापिस मुड़ना, भागना"
1771,अपर,"अप्रतिद्वन्द्वी, वेजोड़, कुछ अर्थों में ’सर्वनाम’ की भांति प्रयुक्त होता है  तु* अनुत्तम, अनुत्तर","(क) दूसरा, अन्य, (ख) और, अतिरिक्त, (ग) दूसरा, और, (घ) भिन्न, अन्य, (ङ) तुच्छ, मध्यम","किसी और से संबंध रखने वाला, जो अपना निजी न हो विप* स्व","पिछला, बाद का, दूसरा, बाद में, अन्तिम रात्रेरपरः कालः","आगामी, अगला",पश्चिमी,"घटिया, निम्नतर","अविस्तृत, अधिक न ढकने वालाएको ययौ चैत्ररथप्रदेशान् सौराज्यरम्यानपरो विदर्भान्"
1772,अपरः,हाथी का पिछला पैर,शत्रु
1773,अपरा,पश्चिमी दिशा,हाथी का पिछला भाग,"गर्भाशय, गर्भ की झिल्ली",गर्भावस्था में रुका हुआ रजोधर्म
1774,अपरम्,भविष्य,हाथी का पिछला हिस्सा,पुनः भविष्य में
1775,अपरञ्च,इसके अतिरिक्त
1776,अपरेण,"पीछे, पश्चिम में  कर्म या संबंध के साथ"
1777,अपरक्त,"रंगहीन, रुधिर-रहित, पीला, श्वासापरक्ताधरः","असन्तुष्ट, सन्तोषरहित"
1778,अपरता,"दूसरा या भिन्न होना, भिन्नता, विपर्यय, आपेक्षिकता, २४ गुणों में से एक"
1779,अपरत्वम्,"दूसरा या भिन्न होना, भिन्नता, विपर्यय, आपेक्षिकता"
1780,अपरतिः,"विच्छेद, =अवरति तु*",असन्तोष
1781,अपरत्र,"दूसरे स्थान पर, और कहीं, एकत्र या क्वचित-अपरत्र एक स्थान पर-दूसरे स्थान पर"
1782,अपरवः,"झगड़ा, विवाद, संपत्ति के भोग के विषय में"
1783,अपरस्पर,"एक के बाद दूसरा, निर्बाध, अनवरत, अपरस्पराः सार्था गच्छन्ति सततमविच्छेदेन गच्छन्तीत्यर्थः"
1784,अपराग,रंगहीन
1785,अपरागः,"असंतोष, संतोष का अभाव, अनुराग का अभाव, अपरासमीकरणे रतः","विराग, शत्रुता"
1786,अपराञ्च्,"दूर न किया गया, मुंह न फेरा हुआ, संमुख होने वाला सामने होने वाला, अप-राङ्, अप-राची, अप-राक्"
1787,अपराक्,के सामने
1788,अपराजित,"जो जीता न गया हो, अजेय"
1789,अपराजितः,विषैला जन्तु,"विष्णु, शिव",उत्तर पूर्व दिशा
1790,अपराजिता,"दुर्गादेवी जिसकी पूजा विजया दशमी के दिन की जाती है, एक प्रकार की औषधि जो कि ताबीज के रूप में भुजा में बांधी जाती है"
1791,अपराद्ध,"जिसने पाप किया है, किसी को कष्ट दिया है्, अपराध करने वाला, कष्ट देने वाला, कस्मिन्नपि पूजार्हेऽपराद्धा शकुन्तला","जो चूक गया हो, निशाने पर न लगने वालानिमित्तादपराद्धेषोर्धानुष्कस्येव वल्गितम्","जिसने उल्लंघन किया है, अतिक्रान्त"
1792,अपराद्धम्,"अपराध, कष्ट"
1793,अपराद्धिः,"दोष, अपराध",पाप
1794,अपराधः,"अपराध, दोष, जुर्म, पाप, कमपराधलवं मयि पश्यसि"
1795,अपराधिन्,"कष्टकर, दोषी"
1796,अपरिग्रहः,"जिसके पास न कोई सामान हो, न नौकर चाकर; जो सब प्रकार से हीन हो, निराशीरपरिग्रहः","अस्वीकृति, इंकारी","दरिद्रता, गरीबी"
1797,अपरिच्छद,"गरीब, दरिद्र"
1798,अपरिच्छिन्न,जिसका अंतर न पहचाना गया हो,सीमा रहित
1799,अपरिणयः,"चिरकौमार्य, ब्रह्मचर्य"
1800,अपरिणीता,अविवाहित कन्या
1801,अपरिसंख्यानम्,"असीमता, असंख्यता"
1802,अपरीक्षित,"बिना परीक्षा लिया हुआ, बिना जांचा हुआ, अप्रमाणित","अविचारित, मूर्खतापूर्ण, विचारहीनअपरीक्षित-कारकं नाम पंचमं तन्त्रम्",जो स्पष्ट रूप से स्थापित या सिद्ध न हुआ हो
1803,अपरुष्,"क्रोधशून्य, अपरुषापरुषाक्षरमीरिता"
1804,अपरूप,"कुरूप, विरूप, बेढंगी शक्ल वाला, स्त्री*=अपरूपा, अपरूपी"
1805,अपरूपम्,विरूपता
1806,अपरेद्युः,अगले दिन
1807,अपरोक्ष,दृश्य,प्रत्यक्ष,जो दूर न हो
1808,अपरोक्षम्,की उपस्थिति में  संब* के साथ
1809,अपरोक्षात्,"प्रत्यक्ष रूप से, दृश्यतापूर्वक"
1810,अपरोधः,"वर्जन, निषेध"
1811,अपर्ण,बिना पत्तों का
1812,अपर्णा,"पार्वती या दुर्गादेवी स्वयं विशीर्णद्रुमपर्णवृत्तिता परा हि काष्ठा तपसस्तया पुनः, तदप्यपाकीर्णमिति प्रियंवदा वदन्त्यपर्णेति च तां पुराविदः"
1813,अपर्याप्त,"जो यथेष्ट या काफी न हो, अपूर्ण, जो पर्याप्त न हो",असीमित,"अयोग्य, असमर्थअपर्याप्तं तदस्माकं बलं भीष्माभिरक्षितम्"
1814,अपर्याप्तिः,यथेष्टता का अभाव
1815,अपर्याय,क्रमरहित
1816,अपर्यायः,क्रम या प्रणाली का अभाव
1817,अपर्युषित,"जो रात का रक्खा हुआ हो, ताजा, नूतन"
1818,अपर्वन्,जिसमें जोड़ न लगा हो,जोड़ या संयोग बिन्दू का अभाव,जो पर्व का दिन न हो अर्थात् अनुपयुक्त समय या ऋतु
1819,अपल,बिना मांस का
1820,अपलम्,कील या कुंडी
1821,अपलपनम्,"छिपाना, गोपन","छिपाव या जानकारी से मुकर जाना, टालमटोलन हि प्रत्यक्षसिद्धस्यापलापः कर्तुं शक्यते","सत्यता, विचार व भावनाओं को छिपाना, घटाकर बतलाना"
1822,अपलापः,"छिपाना, गोपन","छिपाव या जानकारी से मुकर जाना, टालमटोल","सत्यता, विचार व भावनाओं को छिपाना, घटाकर बतलाना"
1823,अपलापिन्,"मुकरने वाला, दोष को स्वीकार न करने वाला, छिपाने वाला"
1824,अपलाषिका,"अत्यधिक प्यास या इच्छा या सामान्य तृषा, कई बार इसी अर्थ में ’अपलासिका’ शब्द भी प्रयुक्त होता है, परन्तु उसे अशुद्ध समझा जाता है"
1825,अपलाषिन्,प्यासा,प्यास या इच्छा से रहित प्रलापिनो भविष्यन्ति कदा न्वेत्येऽपलाषुकाः
1826,अपलाषुक,प्यासा,प्यास या इच्छा से रहित
1827,अपवन,"बिना वायु या हवा के, हवा से सुरक्षित"
1828,अपवनम्,नगर के निकट लग्आया हुआ बाग वाटिका या उपवन
1829,अपवरकः,"भीतर का कमरा, शयनागार","वातायन, मोघाततश्चैकस्मादपवरकात्"
1830,अपवरका,"भीतर का कमरा, शयनागार","वातायन, मोघा"
1831,अपवरणम्,"आच्छादन, पर्दा","पोशाक, वस्त्र"
1832,अपवर्गः,"पूर्ति, समाप्ति, किसी कार्य की पूर्णता या निष्पन्नता, अपवर्गे तृतीया","अपवाद, विशिष्ट नियमअभिव्याप्यापकर्षणमपवर्गः","मोक्ष, परमगतिअपवर्ग महोदयार्थयोर्भुवमंशाविव धर्मयोर्गतौ","उपहार, दान",त्याग,छोड़ना जैसे बाण का
1833,अपवर्जनम्,"त्याग, पालन, परिशोध, प्रतिज्ञा  ऋणादि",उपहार या दान,परमगति
1834,अपवर्तः,"निकाल लेना, दूर करना",सामान्यविभाजक जो दोनों साम्यराशियों में व्यवहृत होता है गण*
1835,अपवर्तनम्,दूर करना,"निकाल देना, वञ्चित करनान त्यागो स्ति द्विषन्त्याश्च न च दायापवर्तनम्"
1836,अपवादः,"निन्दा, भर्त्सना, कलंक, लोकपवादो बलवान्मतो मे",सामान्य नियम को बाधित करने वाला विशेष नियमअपवादैरिवोत्सर्गाः कृतव्यावृत्तयः परैः,"आदेश, आज्ञाततोपवादेन पताकिनीपतेश्चचाल निर्ह्रादवती महाचमूः","निराकरण, मिथ्यारोपण या मिथ्याविश्वास का निराकरणरज्जुविवर्तस्य सर्पस्य रज्जुमात्रत्ववत्, वस्तुभूतब्रह्मणो विवर्तस्य प्रपञ्चादेः वस्तुभूतरूपतोऽपदेशः अपवाद",भरोसा,"प्रेम, घनिष्ठता"
1837,अपवादक,"कलंक लगाने वाला, निन्दक, बदनाम करने वाला, मृगयापवादिना माढव्येन","विरोध करने वाला, एक ओर रखने वाला, निकाल देने वाला"
1838,अपवादिन्,"कलंक लगाने वाला, निन्दक, बदनाम करने वाला","विरोध करने वाला, एक ओर रखने वाला, निकाल देने वाला"
1839,अपवारणम्,"आच्छादन, छिपाव, अप+वॄ+णिच्+ल्युट्, आच्छादन#छिपाव#ओझल होना ।",ओझल होना
1840,अपवारित,"ढका हुआ, छिपा हुआ"
1841,अपवारितम्,छिपा हुआ या गुप्त ढंग से
1842,अपवारितकम्,छिपा हुआ या गुप्त ढंग से
1843,अपवारितम्,"पृथक’, ’एक ओर’ अर्थ प्रकट करने वाला अव्यय, यह इस ढंग से बोलने को कहते हैं कि केवल वही सुने जिसे कहा गया है, तद्भवेदपवारितं रहस्यं तु यदन्यस्य परावृत्य प्रकाश्यते, त्रिपताककरेणान्यमपवार्यान्तरां कथाम्"
1844,अपवारितकेन,"पृथक’, ‘एक ओर’ अर्थ प्रकट करने वाला अव्यय, यह इस ढंग से बोलने को कहते हैं कि केवल वही सुने जिसे कहा गया है"
1845,अपवार्य,"पृथक’, ’एक ओर’ अर्थ प्रकट करने वाला अव्यय, यह इस ढंग से बोलने को कहते हैं कि केवल वही सुने जिसे कहा गया है"
1846,अपवाहः,"दूर ले जाना, हटाना","घटाना, एक राशि नें से दूसरी राशि को निकालना"
1847,अपवाहनम्,"दूर ले जाना, हटाना","घटाना, एक राशि नें से दूसरी राशि को निकालना"
1848,अपविघ्न,"निर्बाध, बाधारहित"
1849,अपविद्ध,"दूर फेंका हुआ, त्यक्त, अस्वीकृत, उपेक्षित, दूरीकृत, मुक्त, विरहित","नीच, कमीना"
1850,अपविद्धः,"माता या पिता दोनों से त्यागा हुआपुत्र जिसे किसी अपरिचित व्यक्ति ने गोद ले लिया हो, हिन्दुओं में १२ प्रकार के पुत्रों में से एक"
1851,अपविद्या,"अज्ञान, आध्यात्मिक अज्ञान, माया या भ्रम तत्त्वस्य संवित्तिरिवापविद्याम्"
1852,अपवीण,जिसके पास वीणा न हो या खराब वीणा हो
1853,अपवीणा,खराब वीणा
1854,अपवृक्तिः,"पूर्णता, निष्पन्नता, पूर्ति"
1855,अपवृतिः,"सूराख, छिद्र, रंध्र"
1856,अपवृत्तिः,"अन्त, समाप्ति"
1857,अपवेधः,"गलत जगह या बुरे ढंग से छेद करना, मोती आदि में"
1858,अपव्ययः,"अत्यधिक खर्च, अपव्यय"
1859,अपशकुनम्,"असगुन, बुरा सगुन"
1860,अपशङ्क,"निर्भय, निश्शंक"
1861,अपशङ्कम्,निडरता के साथ
1862,अपशदः,"जाति के बहिष्कृत, नीच पुरुष, प्रायः समास के अन्त में प्रयुक्त होकर अर्थ होता है -दुष्ट, पाजी, अभिशप्त",छः प्रकार की अनुलोम सन्तान-अर्थात् पकले तीन वर्णों के मनुष्यों द्वारा अपने से नीच वर्ण की स्त्री में उत्पन्न
1863,अपशब्दः,"अशुद्ध शब्द, भ्रष्ट शब्द त एव शक्तिवैकल्यप्रमदालसतादिभिः, अन्यथोच्चारिताह् शब्दाः अपशब्दा इतीरिताः। अपशब्दं माघे",ग्राम्य शब्द,व्या* की दृष्टि से अशुद्ध भाषा,"झिड़की वाला शब्द, गाली, दुर्वचन, निंदा"
1864,अपशिरस्,"सिर रहित, बे सिर का"
1865,अपशीर्ष,"सिर रहित, बे सिर का"
1866,अपशीर्षन्,"सिर रहित, बे सिर का"
1867,अपशुच्,शोकरहित,आत्मा
1868,अपशोक,शोकरहित
1869,अपशोकः,अशोक वृक्ष
1870,अपश्चिम,"जिसके पीछे कोई न हो, अंतिम अयमपश्चिमस्ते रामस्य शिरसि पादपङ्कजस्पर्शः","अनन्तिम, प्रथम, सर्वप्रथम",चरमअपश्चिमामिमां कष्टामापदं प्राप्तवर्यहम्
1871,अपश्रयः,"गद्दी, तकिया"
1872,अपश्री,सौन्दर्य से वञ्चित
1873,अपश्वासः,"श्वास बाहर निकलना, श्वास लेने की क्रिया, शरीर में रहने वाले पांच पवनों में से एक जो कि नीचे की ओर जाता है त्तथा गुदा के मार्ग से बाहर निकलता है"
1874,अपष्ठम्,हाथी के अंकुश की नोक
1875,अपष्ठु,"विरुद्ध, विपरीत","अनुकूल, प्रतिकूल",बायाँ,विरुद्ध,असत्यतापूर्वक,"निर्दोषता के साथ भली-भांति, ठीक तरह से"
1876,अपष्ठुर,"विरुद्ध, विपरीत"
1877,अपष्ठुल,"विरुद्ध, विपरीत"
1878,अपसदः,"जाति के बहिष्कृत, नीच पुरुष, प्रायः समास के अन्त में प्रयुक्त होकर अर्थ होता है -दुष्ट, पाजी, अभिशप्त कापालिक अपसदः","छः प्रकार की अनुलोम सन्तान-अर्थात् पकले तीन वर्णों के मनुष्यों द्वारा अपने से नीच वर्ण की स्त्री में उत्पन्नविप्रस्य त्रिषु वर्णेषु नृपतेर्वर्णयोः द्वयोः, वैश्यस्य वर्णे चैकस्मिन् षडेतेऽपसदाह् स्मृताः"
1879,अपसरः,"प्रस्थान, पलायन",उचित कारण
1880,अपसरणम्,"जाना, वापिस मुडना, पलायन"
1881,अपर्सजनम्,"त्याग, उत्सर्ग॑",उपहार या दान,मोक्ष
1882,अपसर्पः,"गुप्तचर, जासूस, भेदिया सोपसर्पैर्जजागार यथाकालं स्वपन्नपि"
1883,अपसर्पकः,"गुप्तचर, जासूस, भेदिया"
1884,अपसर्पणम्,"पीछे हटना, लौटाना, जासूसी करना"
1885,अपसव्य,"जो बायां न हो, दायां, अपसव्येन हस्तेन","विरुद्ध, विपरीत"
1886,अपसव्यक,"जो बायां न हो, दायां","विरुद्ध, विपरीत"
1887,अपसव्यम्,"दाई ओर, दाहिने कंधे के ऊपर से जनेऊ को शरीर के वाम भाग पर लटकाना  विप* सव्यम्-जब कि वह बायें कंधे के ऊपर से लटकता है"
1888,अपसव्यत्,दाहिने कंधे पर से यज्ञोपवीत पहनने वाला
1889,अपसारः,"बाहर जाना, लौटना",निर्गमस्थान निकास
1890,अपसारणम्,"हटाकर दूर करना, हांकना, बाहर निकलना  स्थान देना, किमर्थपसारणा क्रियते"
1891,अपसारणा,"हटाकर दूर करना, हांकना, बाहर निकलना  स्थान देना"
1892,अपसिद्धान्तः,गलत या भ्रमयुक्त निर्णय
1893,अपसृप्तिः,दूर चले जाना
1894,अपस्करः,पहिये को छोडकर गाडी का कोई भाग,"विष्ठा, मल",योनि,गुदा
1895,अपस्करम्,"विष्ठा, मल",योनि,गुदा
1896,अपस्नानम्,किसी संबंधी की मृत्यु के उपरांत किया जाने वाला स्नान,"मृतक स्नान, स्नान किये हुए पानी में स्नान करना"
1897,अपस्पश,जिसके पास भेदिये न हो शब्दविद्येव नो भाति राजनीतिरपस्पशा
1898,अपस्पर्श,संज्ञाहीन
1899,अपस्मारः,स्मरण शक्ति का अभाव,"मिरगी रोग, मूर्छा रोग"
1900,अपस्मृति:,स्मरण शक्ति का अभाव,"मिरगी रोग, मूर्छा रोग"
1901,अपस्मारिन्,मिरगी रोग ग्रस्त
1902,अपस्मृति,विस्मरणशील
1903,अपह,"दूर हटाना, दूर करना, नष्ट करना स्रगियं यदि जीवितापहा"
1904,अपहतिः,"दूर करना, नष्ट करना"
1905,अपहननम्,"दूर हटाना, निवारण करना"
1906,अपहरणम्,"दूर ले जाना, उड़ा ले जाना दूर करना",चुराना
1907,अपहसितम्,"अकारण हंसी, मूर्खता पूर्ण हंसी, ऐसी हंसी जिससे आंखो में आसू आ जायँ  नीचानामपिहसितम्"
1908,अपहासः,"अकारण हंसी, मूर्खता पूर्ण हंसी, ऐसी हंसी जिससे आंखो में आसू आ जायँ"
1909,अपहस्तित,"दूर फेंका हुआ, रद्दी किया हुआ, परित्यक्त"
1910,अपहानिः,"त्याग, छोड देना","रुक जाना, ओझल होना","अपवाद, निकाल देना"
1911,अपहारः,"उड़ा ले जाना, दूर ले जाना, चुरा लेना, नष्ट कर देना, निद्रापहार, विषपहारः","छिपाना, मालूम न पड़ने देना कथमात्मापहारं करोमि"
1912,अपह्रवः,"छिपाव, गोहन, अपनी भावना ज्ञान आदि को छिपाना","सचाई से मुकर जाना, दुराव","प्रेम, स्नेह अपह्न्न्वे ज्ञः"
1913,अपह्नुतिः,"सत्य को छिपाना, मुकरना","एक अलंकार जिसमें प्रस्तुत वस्तु के वास्तविक चरित्र को छिपा कर कोई और काल्पनिक या असत्य स्थापना की जाय नेदं नभोमण्डलम्म्बुराशिः, नैताश्च ताराह् नवफेनभङ्गाः"
1914,अपह्रासः,"घटाना, कमी करना"
1915,अपाक्,"पीछे की ओर जाने वाला, या पीछे स्थित","अमुक्त, अस्पष्ट",पश्चिमी,दक्षिणी
1916,अपाकः,"अपच, अजीर्णता",अपरिपक्वता
1917,अपाकरणम्,"दूर कर देना, हटाना","अस्वीकृति, निराकरण","अदायगी, कारवार का समेट लेना"
1918,अपाकर्मन्,"चुकता कर देना, कारवार उठा देना न*-अपाकर्म"
1919,अपाकृतिः,"अस्वीकृति, दूर करना","क्रोध से उत्पन्न संवेग, भय आदि"
1920,अपाक्ष,"विद्यमान, प्रत्यक्ष","नेत्रहीन, खराब आंखो वाला"
1921,अपाङक्त,"जो समान पंक्ति में न हो, विशेषतः वह व्यक्ति जो बिरादरी में अपने बन्धु-बान्धवो के साथ एक पंक्ति में बैठने का अधिकरी न हो, जाति बहिष्कृत"
1922,अपाङक्तेय,"जो समान पंक्ति में न हो, विशेषतः वह व्यक्ति जो बिरादरी में अपने बन्धु-बान्धवो के साथ एक पंक्ति में बैठने का अधिकरी न हो, जाति बहिष्कृत"
1923,अपाङक्त्य,"जो समान पंक्ति में न हो, विशेषतः वह व्यक्ति जो बिरादरी में अपने बन्धु-बान्धवो के साथ एक पंक्ति में बैठने का अधिकरी न हो, जाति बहिष्कृत"
1924,अपाङ्गः,"आंखो की बाहरी कोर, या आंख की कोण, चपलाङ्गा दृष्टि",सम्प्रदाय सूचक माथे का तिलक,"कामदेव, प्रेम का देवता"
1925,अपाङ्गकः,"आंखो की बाहरी कोर, या आंख की कोण",सम्प्रदाय सूचक माथे का तिलक,"कामदेव, प्रेम का देवता"
1926,अपाच्,"पीछे की ओर जाने वाला, या पीछे स्थित","अमुक्त, अस्पष्ट",पश्चिमी,दक्षिणी
1927,अपाञ्च्,"पीछे की ओर जाने वाला, या पीछे स्थित","अमुक्त, अस्पष्ट",पश्चिमी,दक्षिणी
1928,अपाक्,"पीछे, पीछे की ओर",पश्चिम की ओर या दक्षिण की ओर
1929,अपाङ्क्,"पीछे, पीछे की ओर",पश्चिम की ओर या दक्षिण की ओर
1930,अपाची,दक्षीण या पश्चिम दिशा
1931,अपाचीन,"पीछे की ओर स्थित, पीछे की ओर मुड़ा हुआ","अदृश्य, अप्रत्यक्ष",दक्षिणी,पश्चिमी,विरोधी
1932,अपाच्य,पश्चिमी और दक्षिणी
1933,अपाणिनीय,जो पाणिनी के नियमों के अनुकूल न हो,"जिसने पाणिनी-व्याकरण को भली भांति नहीं पढ़ा हो, पल्लवग्राही विद्वान्, संस्कृत का अल्पज्ञान रखने वाला"
1934,अपात्रम्,निकम्मा बर्तन,"अयोग्य या अनधिकारी पुरुष, दान लेने के लिए अयोग्य आलं*","कुपात्र, जो उपहार दान आदि का अधिकारी न हो"
1935,अपादानम्,"ले जाना, दूर करना, अपसारण",अपा* का अर्थध्रुवमपायेऽपादानम्
1936,अपाध्वन्,"कुमार्ग, बुरामार्ग"
1937,अपानः,"श्वास बाहर निकलना, श्वास लेने की क्रिया, शरीर में रहने वाले पांच पवनों में से एक जो कि नीचे की ओर जाता है त्तथा गुदा के मार्ग से बाहर निकलता है",गुदा
1938,अपानम्,गुदा
1939,अपानृत,"मिथ्यात्व से रहित, सत्य"
1940,अपाप,"निष्पाप, पवित्र पुण्यात्मा"
1941,अपापिन्,"निष्पाप, पवित्र पुण्यात्मा"
1942,अपाम्,समास में प्रथम पद के रुप में प्रयुक्त
1943,अपामार्गः,"चिचिड़ा, एक बूटी"
1944,अपामार्जनम्,"सफ़ाई करना, शुद्धि करना, को दूर करना  रोग पापादिक"
1945,अपायः,"चले जाना, विदाई",वियोगध्रुवमपायेऽपादानम्,"ओझल होना, लोप, अभाव","नाश, हानि, संहारकरणापायविभिन्नवर्णया","अनिष्ट, दुर्भाग्य, विपत्ति, भयकायःसंनिहितापायः-हि० ४। ६५, विप*उपाय","हानि, क्षति"
1946,अपार,जिसका पार न हो,"असीम, सीमारहित","जो समाप्त न हो, अत्यधिक",पहुंच के बाहर,"जिसे पार करना कठिन हो, जिस पर विजय न पाई जा सके"
1947,अपारम्,नदी का दूसरा तट
1948,अपार्ण,"दूरस्थ, दूरवर्ती",निकटस्थ
1949,अपार्थ,"व्यर्थ, अलाभकर, निकम्मा","निरर्थक, अर्थहीन"
1950,अपार्थक,"व्यर्थ, अलाभकर, निकम्मा","निरर्थक, अर्थहीन"
1951,अपार्थम्,"अर्थहीन, या असंगत बात या तर्क"
1952,अपावरणम्,उद्घाटन,"ढकना, लपेटना, घेरना","छिपना, गोपन करना"
1953,अपावृतिः,उद्घाटन,"ढकना, लपेटना, घेरना","छिपना, गोपन करना"
1954,अपावर्तनम्,"लौटना, पीछे हटना, अपकर्षण",घूमना
1955,अपावृत्तिः,"लौटना, पीछे हटना, अपकर्षण",घूमना
1956,अपाश्रय,"आश्रयहीन, निरवलंब, असहाय"
1957,अपाश्रयः,"शरण, सहारा, जिसका सहारा लिया जाय","चंदोवा, शामियाना",सिरहाना
1958,अपासङ्गः,तरकस ।
1959,अपासनम्,"फेंक देना, रद्दी कर देना",छोड देना,वध करना
1960,अपासरणम्,"विदाई, लौटना, दूर हटना, दे* ’अपसरण’"
1961,अपासु,"निर्जीव, मृत"
